"id_biblio","date_biblio","id_redacteur","auteurs","titre","journal","annee","volume","supplement","numero","prem_page","dern_page","autre_media","abstract","lien_ressource_web","full_text_disponible","doublon_vu"
7899,2006-04-28,"HM","Weber RW.","Live oak","Ann Allergy Asthma Immunol",2006,"96",,"3","A6",," ",," ",FAUX,FAUX
7900,2006-04-28,"HM","-","Food allergy: a practice parameter","Ann Allergy Asthma Immunol",2006,"96","suppl 2",,"S1","S68"," ",," ",FAUX,FAUX
7901,2006-04-30,"HM","Poole JA. Barriga K. Leung DYM. Hoffman M. Eisenbarth GS. Rewers M. Norris JM","Timing of initial exposure to cereal grains and the risk of wheat allergy","J Allergy Clin Immunol",2006,"117","2 suppl",,"S42",," ",," ",FAUX,FAUX
7902,2006-04-28,"HM","Zhang Y. Matsuo H. Morita E.","Cross-reactivity among shrimp, crab and scallops in a patient with a seafood allergy","J Dermatol",2006,"33",,,"174","177"," ","
Shrimp is known to be the most common causative agent in seafood allergy. Patients with shrimp allergy often exhibit allergic symptoms to a variety of seafoods such as crabs and clams. We experienced a 14-year-old girl with shrimp allergy who developed ",,VRAI,FAUX
7903,2006-04-28,"HM","Brusic V.","Information management for the study of allergies","Inflamm Allergy Drug Targets",2006,"5",,,"35","42"," ","
Microarrays and other large-scale screening technologies produce quantities of increasingly complex allergy data. These data link molecular and clinical measurements and observations and provide fertile ground for improving our understanding of the proc"," ",VRAI,FAUX
7904,2006-04-28,"HM","Ferreira F. Briza P. Infuhr D. Schmidt G. Wallner M. Wopfner N. Thalhamer J. Achatz G.","Modified recombinant allergens for safer immunotherapy","Inflamm Allergy Drug Targets",2006,"5",,,"5","14"," ","
Molecular cloning and recombinant production of allergens offered new perspectives for the increasing problem of allergies. A variety of preparations are being developed aiming to increase safety and improve efficacy of specific immunotherapy. Recombina"," ",FAUX,FAUX
7905,2006-04-28,"HM","Simon-Nobbe B. Denk U. Schneider PB. Radauer C. Teige M. Crameri R. Hawranek T. Lang R. Richter K. Schmid-Grendelmeier P. Nobbe S. Hartl A. Breitenbach M.","NADP-dependent mannitol dehydrogenase, a major allergen of cladosporium herbarum","J Biol Chem",2006,"281",,,"16354","16360"," ","
Cladosporium herbarum is an important allergenic fungal species which has been reported to cause allergic diseases nearly in all climatic zones. 5-30 % of the allergic population displays IgE-antibodies against molds. Sensitization to Cladosporium has o",,VRAI,FAUX
7906,2006-04-28,"HM","Fuentes Aparicio V. Zapatero Remon L. Martinez Molero MI. Alonso Lebreros E. Beitia Mazuecos JM. Bartolome Zavala B.","Allergy to pine processionary caterpillar (Thaumetopoea pityocampa) in children","Allergol Immunopathol (Madr)",2006,"34",,,"59","63"," ","
Contact with pine processionary caterpillar (Thaumetopoea pityocampa) induces dermatitis usually located in exposed areas through a toxic-irritative mechanism. Over the last few years an immediate hypersensitivity mechanism have mainly been demonstrated"," ",VRAI,FAUX
7907,2006-04-28,"HM","Colás C. Monzon S. Venturini M. Lezaun A. Laclaustra M. Lara S. Fernandez-Caldas E.","Correlation between Chenopodiacea/Amaranthacea pollen counts and allergic symptoms in Salsola kali monosensitized patients","J Investig Allergol Clin Immunol",2005,"15",,,"254","258"," ","
We performed a prospective observational study to establish a relationship between pollen counts of Chenopodiacea/Amaranthacea and clinical symptoms of rhinoconjunctivitis and asthma in a group of monosensitised patients. MATERIAL AND METHODS: A total o"," ",VRAI,FAUX
7908,2006-04-28,"HM","Sopelete MC. Moreira PFS. Silva DAO. Cunha-Júnior JP. Vieira FAM. Sung SJ. Taketomi EA.","Sensitization to Lolium multiflorum Grass Pollen in Pollinosis Patients: Evaluation of Allergenic Fractions Recognized by Specific IgE Antibodies","Int Arch Allergy Immunol",2006,"140",,,"121","130"," ",,,VRAI,FAUX
7909,2006-04-28,"HM","Duffort O. Palomares O. Lombardero M. Villalba M. Barber D. Rodríguez R. Polo F.","Variability of Ole e 9 Allergen in Olive Pollen Extracts: Relevance of Minor Allergens in Immunotherapy Treatments","Int Arch Allergy Immunol",2006,"140",,,"131","138"," ",,,VRAI,FAUX
7910,2006-04-28,"HM","Oppel T. Thomas P. Wollenberg A.","Cross-Sensitization between Poppy Seed and Buckwheat in a Food-Allergic Patient with Poppy Seed Anaphylaxis","Int Arch Allergy Immunol",2006,"140",,,"170","173"," ",,,VRAI,FAUX
7911,2006-04-28,"HM","Hamilton RG.","Accuracy of US Food and Drug Administration-cleared IgE antibody assays in the presence of anti-IgE (Omalizumab)","J Allergy Clin Immunol",2006,"117",,,"759","766"," ",," ",VRAI,FAUX
7912,2006-04-28,"HM","Ege MJ. Bieli C. Frei R. van Strien RT. Riedler J. Blagger E. Schram-Bijkerk D. Brunekreef B. van Hage M. Scheynius A. Pershagen G. Benz MR. Lauener R. von Mutius E. Braun-Fahrländer C. and the PARSIFAL Study team","Prenatal farm exposure is related to the expression of receptors of the innate immunity and to atopic sensitization in school-age children","J Allergy Clin Immunol",2006,"117",,,"817","823"," ",," ",VRAI,FAUX
7913,2006-04-28,"HM","Knight AK. Shreffler WG. Sampson HA. Sicherer SH. Noone S. Mofidi S. Nowak-Wegrzyn A.","Skin prick test to egg white provides additional diagnostic utility to serum egg white-specific IgE antibody concentration in children","J Allergy Clin Immunol",2006,"117",,,"842","847"," ",," ",VRAI,FAUX
7914,2006-04-28,"HM","Grunwald T. Bockisch B. Spillner E. Ring J. Bredehorst R. Ollert MW.","Molecular cloning and expression in insect cells of honeybee venom allergen acid phosphatase (Api m 3)","J Allergy Clin Immunol",2006,"117",,,"848","854"," ",," ",VRAI,FAUX
7915,2006-04-28,"HM","Mitre E. Nutman TB.","IgE memory: Persistence of antigen-specific IgE responses years after treatment of human filarial infections","J Allergy Clin Immunol",2006,"117",,,"939","945"," ",," ",VRAI,VRAI
7916,2006-04-28,"HM","Patel HA. Singh H. Anema SG. Creamer LK.","Effects of Heat and High Hydrostatic Pressure Treatments on Disulfide Bonding Interchanges among the Proteins in Skim Milk","J Agric Food Chem",2006,"54",,,"3409","3420"," ","
Traditionally, milk has been heat treated to control microorganisms and to alter its functionality, for example, to increase its heat stability. Pressure treatment has been considered as a possible alternative for microorganism control, but some of the "," ",FAUX,FAUX
7917,2006-05-06,"HM","de Lacoste-Delaval A. Guérin L. Leduc V.","Allergie alimentaire à la salade","Rev Fr Allergol Immunol Clin",2006,"46",,,"374",," ",," ",VRAI,VRAI
7918,2006-05-06,"HM","Fontaine JF. Lavaud F. Deslée G. Sabouraud D. Lebargy F.","Allergie alimentaire à la graine de lin: à propos d'un cas","Rev Fr Allergol Immunol Clin",2006,"46",,,"375",," ",," ",VRAI,VRAI
7919,2006-04-28,"HM","Lévesque B. Duchesne JF. Gingras S. Allard P. Delvin E. Aubin J. Rhainds M. Lajoie P. Ernst P.","Total and specific immunoglobulin E and their relationship to respiratory symptoms in Quebec children and adolescents","Can Respir J",2005,"12",,,"426","432"," ","
BACKGROUND: Respiratory disease is a major cause of morbidity in young people. It is now recognized that atopy plays an important role in the development of chronic respiratory symptoms in children. OBJECTIVE: To examine the determinants and consequence"," ",VRAI,FAUX
7920,2006-04-29,"HM","Ruiter B. Trégoat V. M'Rabet L. Garssen J. Bruijnzeel-Koomen CAFM. Knol EF. van Hoffen E.","Characterization of T cell epitopes in alpha-s1-casein in cow's milk allergic, atopic and non-atopic childre","Clin Exp Allergy",2006,"36",,,"303","310"," ",," ",VRAI,FAUX
7921,2006-04-29,"HM","Fuchs HC. Bohle B. Dall'Antonia Y. Radauer C. Hoffmann-Sommergruber K. Mari A. Scheiner O. Keller W. Breiteneder H.","Natural and recombinant molecules of the cherry allergen Pru av 2 show diverse structural and B cell characteristics but similar T cell reactivity","Clin Exp Allergy",2006,"36",,,"359","368"," ",," ",VRAI,FAUX
7922,2006-04-29,"HM","Huang CH. Liew LM. Mah KW. Kuo IC. Lee BW. Chua KY.","Characterization of glutathione S-transferase from dust mite, Der p 8 and its immunoglobulin E cross-reactivity with cockroach glutathione S-transferase","Clin Exp Allergy",2006,"36",,,"369","376"," ",," ",VRAI,FAUX
7923,2006-04-29,"HM","Brant A. Zekveld C. Welch J. Jones M. Newman Taylor A. Cullinan P.","The prognosis of occupational asthma due to detergent enzymes: clinical, immunological and employment outcomes","Clin Exp Allergy",2006,"36",,,"483","488"," ",," ",VRAI,FAUX
7924,2006-04-29,"HM","Pallasaho P. Rönmark E. Haahtela T. Sovijärvi ARA. Lundbäck B.","Degree and clinical relevance of sensitization to common allergens among adults: a population study in Helsinki, Finland","Clin Exp Allergy",2006,"36",,,"503","509"," ",," ",VRAI,FAUX
7925,2006-04-29,"HM","Piboonpocanun S. Malainual N. Jirapongsananuruk O. Vichyanond P. Thomas WR.","Genetic polymorphisms of major house dust mite allergens","Clin Exp Allergy",2006,"36",,,"510","516"," ",," ",VRAI,FAUX
7926,2006-04-29,"HM","Boyle RJ. Tang MLK.","The Role of Probiotics in the Management of Allergic Disease","Clin Exp Allergy",2006,"36",,,"568","576"," ",," ",VRAI,VRAI
7927,2006-04-29,"HM","Asero R. Wopfner N. Gruber P. Gadermaier G. Ferreira F.","Artemisia and Ambrosia hypersensitivity: co-sensitization or co-recognition ?","Clin Exp Allergy",2006,"36",,,"658","665"," ",," ",VRAI,FAUX
7928,2006-04-29,"HM","Zuidmeer L. Salentijn E. Rivas MF. Mancebo EG. Asero R. Matos CI. Pelgrom KTB. Gilissen LJWJ. van Ree R.","The role of profilin and lipid transfer protein in strawberry allergy in the Mediterranean area","Clin Exp Allergy",2006,"36",,,"666","675"," ",," ",VRAI,FAUX
7929,2006-04-29,"HM","Bloomfield SF. Stanwell-Smith R. Crevel RWR. Pickup J.","Too clean, or not too clean: the Hygiene Hypothesis and home hygiene","Clin Exp Allergy",2006,"36",,,"402","425"," ",," ",VRAI,FAUX
7930,2006-05-06,"HM","Zotta T. Piraino P. Ricciardi A. McSweeney PL. Parente E.","Proteolysis in model sourdough fermentations","J Agric Food Chem",2006,"54",,,"2567","2574"," ","
Model wheat doughs started with six different lactic acid bacteria (LAB), with or without a commercial baker's yeast culture, were used to study proteolysis in sourdough fermentations. Cell counts, pH, and free amino acid concentration were measured. Se"," ",FAUX,FAUX
7931,2006-05-06,"HM","Olivas GI. Barbosa-Canovas GV.","Edible coatings for fresh-cut fruits","Crit Rev Food Sci Nutr",2005,"45",,,"657","670"," ","
The production of fresh-cut fruits is increasingly becoming an important task as consumers are more aware of the importance of healthy eating habits, and have less time for food preparation. A fresh-cut fruit is a fruit that has been physically altered "," ",FAUX,FAUX
7932,2006-05-06,"HM","Lidholm J. Ballmer-Weber BK. Mari A. Vieths S.","Component-resolved diagnostics in food allergy","Curr Opin Allergy Clin Immunol",2006,"6",,,"234","240"," ","
PURPOSE OF REVIEW: The purpose of this paper is to review and discuss recent studies on component-resolved diagnostics in food allergy, involving panels of pure allergen molecules or arrays of peptides derived from allergen sequences, and to summarize t"," ",VRAI,FAUX
7933,2006-05-06,"HM","Taylor SL. Hefle SL.","Food allergen labeling in the USA and Europe","Curr Opin Allergy Clin Immunol",2006,"6",,,"186","190"," ","
PURPOSE OF REVIEW: The ingredient statement on the label of packaged foods is an important source of information for food-allergic consumers. New legislation in the USA and European Union will increase the amount of information available to food-allergi",,FAUX,VRAI
7934,2006-05-06,"HM","Hollingsworth JW. Whitehead GS. Lin KL. Nakano H. Gunn MD. Schwartz DA. Cook DN.","TLR4 Signaling Attenuates Ongoing Allergic Inflammation","J Immunol",2006,"176",,,"5856","5862"," ","
The relationship between LPS exposure and allergic asthma is poorly understood. Epidemiologic studies in humans have found that exposure to LPS can protect, have no effect, or exacerbate allergic asthma. Similarly, LPS has had variable effects on allerg"," ",FAUX,FAUX
7935,2006-05-06,"HM","Bohle B.","T-cell epitopes of food allergens","Clin Rev Allergy Immunol",2006,"30",,,"97","108"," ","
During recent years, a great deal of research has focused on the identification of food allergens, their characterization at the molecular level, and the investigation of immunological mechanisms responsible for food hypersensitivity. Allergen-reactive "," ",VRAI,FAUX
7936,2006-05-06,"HM","Verdino P.","Structural characterization of pollen allergens","Clin Rev Allergy Immunol",2006,"30",,,"73","95"," ","
The molecular characterization of allergens has accelerated significantly since the widespread implementation of modern analytical methods. The combination of gene cloning and heterologous protein expression has generated an extensive array of allergens"," ",VRAI,FAUX
7937,2006-05-06,"HM","Toro C. Caballero ML. Baquero M. Garcia-Samaniego J. Casado I. Martinez P. Alarcon T. Moneo I.","Seropositivity to a major allergen of Anisakis simplex, Ani s 1, in dyspeptic patients with Helicobacter pylori infection: histological and laboratory findings and clinical significance","Clin Microbiol Infect",2006,"12",,,"453","458"," ","
Previous studies have demonstrated a high prevalence of seropositivity to the Ani s 1 protein in dyspeptic patients with Helicobacter pylori infection, but it is not known whether this represents episodes of anisakiasis misdiagnosis or previous exposure"," ",FAUX,FAUX
7938,2006-05-06,"HM","Marzban G. Mansfeld A. Hemmer W. Stoyanova E. Katinger H. da Camara Machado ML.","Fruit cross-reactive allergens: a theme of uprising interest for consumers' health","Biofactors",2005,"23",,,"235","241"," ","
Regular consumption of fruits has a positive influence on human health by disease prevention. However parallel to dietetic benefits, IgE-mediated fruit allergies have been shown to be an increasing health risk for children and adults in the Northern hem"," ",VRAI,FAUX
7939,2006-05-06,"HM","Borges JP. Culerrier R. Archimbaud N. Barre A. Didier A. Rougé P.","Caractérisation d'un épitope consensus des protéines de transfert de lipides de fruits","Rev Fr Allergol Immunol Clin",2006,"46",,,"341","342"," ",," ",VRAI,FAUX
7940,2006-05-06,"HM","Godfrin D. Vial J. Desvaux FX. Busnel JM. Descroix S. Sénéchal H. Hennion MC. Peltre G.","Cosensibilisation: à combien de sources d'allergènes sommes-nous sensibles, Combien d'allergènes moléculaires peuvent-ils être reconnus par les IgE ?","Rev Fr Allergol Immunol Clin",2006,"46",,,"350",," ",," ",VRAI,FAUX
